,acceleration,age,agility,archetype,archetype_id,awareness,ball_carrier_vision,block_shedding,break_sack,break_tackle,can_auction,can_trade,carrying,catch_in_traffic,catching,confidence,deep_route_running,deep_throw_accuracy,elusiveness,external_id,external_player_id,finesse_moves,first_name,game_id,has_power_up,has_upgrades,height,hit_power,id,image,impact_blocking,import_date,importance,injury,is_collectible,is_free_agent,is_locked,is_unlimited_use,is_upgradeable,jersey_number,juke_move,jumping,kick_accuracy,kick_power,kick_return,last_name,last_updated,lead_block,legacy_score,limited_edition_count,man_coverage,medium_route_running,medium_throw_accuracy,morale,name,overall,pass_block,pass_block_finesse,pass_block_footwork,pass_block_power,pass_block_strength,play_action,play_recognition,player,position,position_id,position_ovr_json,power_moves,press,program,program_id,pursuit,quicksell_amount,quicksell_currency,release,release_date,run_block,run_block_finesse,run_block_footwork,run_block_power,run_block_strength,running_style,salary_cap_cost,short_route_running,short_throw_accuracy,spectacular_catch,speed,spin_move,stamina,stats,status,stiff_arm,strength,super_bowl_wins,tackle,team,team_id,throw_accuracy,throw_power,throw_under_pressure,throwing_on_the_run,tier,toughness,trait_aggressive_catches,trait_big_hitter,trait_clutch,trait_covers_the_ball,trait_drops_open_passes,trait_fights_for_extra_yards,trait_forces_passes,trait_high_motor,trait_lb_style,trait_makes_sideline_catches,trait_penalty,trait_plays_ball_in_the_air,trait_possession_catches,trait_qb_style,trait_rac_catches,trait_sense_pressure,trait_strips_ball,trait_throw_ball_away,trait_throws_tight_spiral,trait_utilizes_bull_rush_moves,trait_utilizes_spin_moves,trait_utilizes_swim_moves,trucking,upgrades_json,url,weight,zone_coverage
96,77,35,76,16,16,88,70,10,83,58,True,True,55,10,37,,10,84,57,52339,26668,10,Aaron,8,True,False,74,10,10432,https://cdn.muthead.com/media/20/assets/lgnd-00052339.png,10,2020-01-25T16:19:20.614651Z,,84,True,False,False,True,True,12,45,64,10,10,10,Rodgers,,10,,0,10,10,81,,Aaron Rodgers,88,10,10,,10,,84,15,,"{'id': 1, 'abbreviation': 'QB', 'external_id': 0, 'base_position': 1, 'name': 'Quarterback'}",1,"{""1"": 88}",10,10,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,14,2570,6,10,2020-01-25T16:19:20.614661Z,10,10,,10,,1,42,10,89,10,73,47,92,"[{'value': '6\' 2""', 'label': 'HT'}, {'value': 73, 'label': 'SPD'}, {'value': 88, 'label': 'THP'}, {'value': 89, 'label': 'TAS'}, {'value': 81, 'label': 'TAM'}, {'value': 84, 'label': 'TAD'}, {'value': 81, 'label': 'TUP'}, {'value': 87, 'label': 'TOR'}, {'value': 84, 'label': 'PAC'}]",1,12,54,,10,"{'id': 20, 'external_id': 20, 'short_name': 'Packers', 'hex_color': '#203731', 'abbreviation': 'GB', 'name': 'Green Bay Packers'}",20,84,88,81,87,4,98,,,True,,,,,,,,1.0,,,2.0,,3.0,,False,True,,,,22,,/20/players/52339/,225,10
97,85,40,83,30,30,85,85,20,49,85,True,True,86,52,55,,40,15,82,50102,264,10,Corey,8,True,False,73,29,8509,https://cdn.muthead.com/media/20/assets/diam-00050102.png,53,2019-08-16T14:36:37.663866Z,,86,True,False,False,True,True,28,84,77,15,22,29,Dillon,,40,,0,19,46,20,,Corey Dillon,87,54,38,,47,,15,15,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 87, ""3"": 76, ""4"": 64}",10,20,"{'id': 102, 'external_image_name': '86,1001001', 'external_id': 1001, 'game': 8, 'description': 'Theme Diamonds', 'hex_color': '#AFBCC7', 'name': 'Theme Diamonds', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-90001001.png'}",102,26,1860,6,46,2019-08-16T14:36:37.663913Z,45,34,,45,,3,36,51,25,48,84,82,87,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 84, 'label': 'SPD'}, {'value': 85, 'label': 'ACC'}, {'value': 83, 'label': 'AGI'}, {'value': 86, 'label': 'CAR'}, {'value': 55, 'label': 'CTH'}, {'value': 82, 'label': 'ELU'}, {'value': 81, 'label': 'TRK'}, {'value': 85, 'label': 'BTK'}]",1,86,79,,31,"{'id': 2, 'external_id': 2, 'short_name': 'Bengals', 'hex_color': '#fb4f14', 'abbreviation': 'CIN', 'name': 'Cincinnati Bengals'}",2,23,34,15,22,4,92,False,,False,3.0,False,True,,True,,False,1.0,,False,,False,,,,,,,,81,,/20/players/50102/,225,28
98,78,56,75,45,45,92,76,28,84,53,True,True,67,35,45,,15,91,68,40051961,11251,10,John,8,True,False,75,12,9962,https://cdn.muthead.com/media/20/assets/nfl1-00051961.png,27,2020-01-09T15:36:45.502304Z,,93,True,False,False,True,False,7,69,67,25,28,10,Elway,,27,,0,10,15,90,,John Elway,95,30,27,,29,,93,15,,"{'id': 1, 'abbreviation': 'QB', 'external_id': 0, 'base_position': 1, 'name': 'Quarterback'}",1,"{""1"": 95}",10,10,"{'id': 115, 'external_image_name': '86,1001014', 'external_id': 1014, 'game': 8, 'description': 'NFL 100', 'hex_color': '#243347', 'name': 'NFL 100', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001014.png'}",115,29,25200,6,15,2020-01-09T15:36:45.502315Z,27,29,,27,,1,999,15,90,25,78,61,94,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 78, 'label': 'SPD'}, {'value': 95, 'label': 'THP'}, {'value': 90, 'label': 'TAS'}, {'value': 90, 'label': 'TAM'}, {'value': 91, 'label': 'TAD'}, {'value': 91, 'label': 'TUP'}, {'value': 94, 'label': 'TOR'}, {'value': 93, 'label': 'PAC'}]",1,54,65,,35,"{'id': 4, 'external_id': 4, 'short_name': 'Broncos', 'hex_color': '#fb4f14', 'abbreviation': 'DEN', 'name': 'Denver Broncos'}",4,96,95,91,94,4,98,,,True,,,,3.0,,,,1.0,,,2.0,,3.0,,False,True,,,,48,,/20/players/40051961/,215,22
99,93,24,97,26,26,86,86,12,18,91,True,True,83,78,83,,67,21,98,53125,12786,10,Tarik,8,True,False,66,14,10358,https://cdn.muthead.com/media/20/assets/toty-00053125.png,30,2020-01-14T15:36:46.373672Z,,86,True,False,False,True,True,29,98,78,12,10,95,Cohen,,32,,0,10,78,26,,Tarik Cohen,95,48,19,,23,,17,10,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 95, ""3"": 77, ""4"": 82}",10,10,"{'id': 125, 'external_image_name': '86,1001006', 'external_id': 1006, 'game': 8, 'description': 'Team of the Year', 'hex_color': '#E4C600', 'name': 'Team of the Year', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00006001.png'}",125,21,25200,6,72,2020-01-14T15:36:46.373684Z,27,19,,22,,7,66,82,32,79,92,96,88,"[{'value': '5\' 6""', 'label': 'HT'}, {'value': 92, 'label': 'SPD'}, {'value': 93, 'label': 'ACC'}, {'value': 97, 'label': 'AGI'}, {'value': 83, 'label': 'CAR'}, {'value': 83, 'label': 'CTH'}, {'value': 98, 'label': 'ELU'}, {'value': 67, 'label': 'TRK'}, {'value': 91, 'label': 'BTK'}]",1,65,61,,16,"{'id': 1, 'external_id': 1, 'short_name': 'Bears', 'hex_color': '#fb4f14', 'abbreviation': 'CHI', 'name': 'Chicago Bears'}",1,32,42,11,29,4,79,False,,False,5.0,False,False,,True,,True,1.0,,False,,False,,,,,,,,67,,/20/players/53125/,179,18
100,84,28,84,37,37,85,71,49,10,62,False,False,54,47,65,,13,10,70,50019,1426,41,Darius,8,True,False,72,66,5890,https://cdn.muthead.com/media/20/assets/buil-00050019.png,48,2019-07-22T21:55:56.013960Z,,84,True,False,False,True,True,23,74,80,11,15,64,Slay Jr,,10,,0,82,20,10,,Darius Slay Jr,86,25,25,,25,,10,85,,"{'id': 17, 'abbreviation': 'CB', 'external_id': 16, 'base_position': 13, 'name': 'Corner Back'}",17,"{""17"": 86, ""18"": 79, ""19"": 79}",32,82,"{'id': 74, 'external_image_name': '86,1001000', 'external_id': 1000, 'game': 8, 'description': 'Theme Builders', 'hex_color': '#AFABC1', 'name': 'Theme Builders', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001000.png'}",74,70,670,6,30,2019-07-22T21:55:56.014008Z,25,25,,25,,8,32,30,10,57,85,71,86,"[{'value': '6\' 0""', 'label': 'HT'}, {'value': 85, 'label': 'SPD'}, {'value': 84, 'label': 'ACC'}, {'value': 84, 'label': 'AGI'}, {'value': 80, 'label': 'JMP'}, {'value': 85, 'label': 'PRC'}, {'value': 82, 'label': 'MCV'}, {'value': 87, 'label': 'ZCV'}, {'value': 82, 'label': 'PRS'}]",1,33,51,,58,"{'id': 19, 'external_id': 19, 'short_name': 'Lions', 'hex_color': '#006db0', 'abbreviation': 'DET', 'name': 'Detroit Lions'}",19,10,27,10,10,4,67,,False,True,,,,,True,1.0,,,3.0,,,,,False,,,False,False,False,29,,/20/players/50019/,190,87
101,85,31,72,23,23,95,10,91,10,10,True,True,30,17,22,,10,10,10,53126,9867,83,Geno,8,True,False,73,85,10357,https://cdn.muthead.com/media/20/assets/toty-00053126.png,92,2020-01-14T15:36:46.373443Z,,86,True,False,False,True,True,97,10,76,10,10,15,Atkins,,28,,0,17,10,10,,Geno Atkins,95,35,35,,35,,10,95,,"{'id': 13, 'abbreviation': 'DT', 'external_id': 12, 'base_position': 10, 'name': 'Defensive Tackle'}",13,"{""11"": 89, ""12"": 92, ""13"": 95}",95,15,"{'id': 125, 'external_image_name': '86,1001006', 'external_id': 1006, 'game': 8, 'description': 'Team of the Year', 'hex_color': '#E4C600', 'name': 'Team of the Year', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00006001.png'}",125,90,25200,6,10,2020-01-14T15:36:46.373455Z,35,35,,35,,5,45,10,10,17,79,10,91,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 79, 'label': 'SPD'}, {'value': 85, 'label': 'ACC'}, {'value': 92, 'label': 'STR'}, {'value': 84, 'label': 'TAK'}, {'value': 95, 'label': 'PRC'}, {'value': 91, 'label': 'BKS'}, {'value': 95, 'label': 'PWM'}, {'value': 83, 'label': 'FNM'}]",1,30,92,,84,"{'id': 2, 'external_id': 2, 'short_name': 'Bengals', 'hex_color': '#fb4f14', 'abbreviation': 'CIN', 'name': 'Cincinnati Bengals'}",2,10,16,10,10,4,80,,False,,,,,,True,,,2.0,,,,,,True,,,True,False,False,20,,/20/players/53126/,300,22
102,84,30,68,25,25,90,15,92,10,10,True,True,30,15,34,,10,10,10,50848,1112,67,Kawann,8,True,False,75,70,10490,https://cdn.muthead.com/media/20/assets/hvyw-00050848.png,91,2020-01-29T15:36:55.049775Z,,94,True,False,False,True,True,99,10,70,10,10,14,Short,,31,,0,26,10,10,,Kawann Short,92,35,35,,35,,10,90,,"{'id': 13, 'abbreviation': 'DT', 'external_id': 12, 'base_position': 10, 'name': 'Defensive Tackle'}",13,"{""11"": 83, ""12"": 89, ""13"": 92}",87,15,"{'id': 99, 'external_image_name': '86,1000033', 'external_id': 33, 'game': 8, 'description': 'Heavyweights', 'hex_color': '#859999', 'name': 'Heavyweights', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000033.png'}",99,85,9470,6,10,2020-01-29T15:36:55.049796Z,35,35,,35,,5,32,10,10,15,69,10,79,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 69, 'label': 'SPD'}, {'value': 84, 'label': 'ACC'}, {'value': 90, 'label': 'STR'}, {'value': 87, 'label': 'TAK'}, {'value': 90, 'label': 'PRC'}, {'value': 92, 'label': 'BKS'}, {'value': 87, 'label': 'PWM'}, {'value': 67, 'label': 'FNM'}]",1,19,90,,87,"{'id': 21, 'external_id': 21, 'short_name': 'Panthers', 'hex_color': '#0088ce', 'abbreviation': 'CAR', 'name': 'Carolina Panthers'}",21,10,10,10,10,4,64,,False,,,,,,True,,,1.0,,,,,,False,,,True,True,True,23,,/20/players/50848/,315,44
103,89,43,86,42,42,94,75,81,18,48,True,True,75,57,73,,20,5,48,53244,11202,55,Derrick,8,True,False,72,87,10510,https://cdn.muthead.com/media/20/assets/supb-00053244.png,82,2020-02-03T15:36:53.789753Z,,97,True,False,False,True,True,55,67,78,36,15,13,Brooks,,25,,0,81,20,5,,Derrick Brooks,96,45,25,,25,,5,94,,"{'id': 16, 'abbreviation': 'ROLB', 'external_id': 15, 'base_position': 11, 'name': 'Right Outside Linebacker'}",16,"{""11"": 82, ""12"": 82, ""14"": 86, ""15"": 92, ""16"": 96}",48,58,"{'id': 126, 'external_image_name': '|pgrm-00001021', 'external_id': 1022, 'game': 8, 'description': 'Super Bowl Past', 'hex_color': '#008E97', 'name': 'Super Bowl Past', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001021.png'}",126,91,34900,6,12,2020-02-03T15:36:53.789764Z,45,25,,25,,1,35,20,5,59,88,70,95,"[{'value': '6\' 0""', 'label': 'HT'}, {'value': 88, 'label': 'SPD'}, {'value': 89, 'label': 'ACC'}, {'value': 75, 'label': 'STR'}, {'value': 94, 'label': 'TAK'}, {'value': 94, 'label': 'PRC'}, {'value': 81, 'label': 'BKS'}, {'value': 48, 'label': 'PWM'}, {'value': 55, 'label': 'FNM'}]",1,55,75,,94,"{'id': 6, 'external_id': 6, 'short_name': 'Buccaneers', 'hex_color': '#d60a0b', 'abbreviation': 'TB', 'name': 'Tampa Bay Buccaneers'}",6,37,19,24,5,4,84,,True,True,,,,,True,1.0,,1.0,2.0,,,,,False,,,False,True,False,31,,/20/players/53244/,235,90
104,92,39,91,3,3,95,92,43,10,78,True,True,94,96,97,,85,10,72,10,17523,10,Antonio,8,True,False,76,10,10403,https://cdn.muthead.com/media/20/assets/trib-00000010.png,75,2020-01-18T15:36:49.959269Z,,95,True,False,False,True,True,85,86,97,10,10,19,Gates,,60,,0,10,86,10,,Antonio Gates,97,73,71,,72,,10,11,,"{'id': 5, 'abbreviation': 'TE', 'external_id': 4, 'base_position': 5, 'name': 'Tight End'}",5,"{""3"": 86, ""4"": 95, ""5"": 97}",10,10,"{'id': 104, 'external_image_name': '86,1001003', 'external_id': 1003, 'game': 8, 'description': 'M20 Tribute', 'hex_color': '#E3E3E3', 'name': 'M20 Tribute', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00000007.png'}",104,25,250000,7,93,2020-01-18T15:36:49.959280Z,70,66,,69,,12,65,90,10,94,87,86,93,"[{'value': '6\' 4""', 'label': 'HT'}, {'value': 87, 'label': 'SPD'}, {'value': 75, 'label': 'STR'}, {'value': 97, 'label': 'CTH'}, {'value': 96, 'label': 'CIT'}, {'value': 94, 'label': 'SPC'}, {'value': 90, 'label': 'SRR'}, {'value': 86, 'label': 'MRR'}, {'value': 70, 'label': 'RBK'}]",1,86,75,,34,"{'id': 8, 'external_id': 8, 'short_name': 'Chargers', 'hex_color': '#0090ce', 'abbreviation': 'LAC', 'name': 'Los Angeles Chargers'}",8,10,16,10,10,4,85,False,,False,5.0,False,True,,True,,True,1.0,,True,,True,,,,,,,,84,,/20/players/10/,255,14
105,83,29,77,35,35,87,18,69,10,10,True,True,35,15,68,,10,10,10,53219,11565,47,Danny,8,False,False,73,80,10459,https://cdn.muthead.com/media/20/assets/supb-00053219.png,80,2020-01-27T15:36:54.745698Z,,82,True,False,False,True,True,59,30,79,20,27,13,Trevathan,,12,,0,64,10,10,,Danny Trevathan,86,35,35,,35,,10,87,,"{'id': 15, 'abbreviation': 'MLB', 'external_id': 14, 'base_position': 12, 'name': 'Middle Linebacker'}",15,"{""14"": 86, ""15"": 86, ""16"": 86}",59,34,"{'id': 126, 'external_image_name': '|pgrm-00001021', 'external_id': 1022, 'game': 8, 'description': 'Super Bowl Past', 'hex_color': '#008E97', 'name': 'Super Bowl Past', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001021.png'}",126,86,1340,6,25,2020-01-27T15:36:54.745709Z,35,35,,35,,1,25,10,10,15,78,14,89,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 78, 'label': 'SPD'}, {'value': 83, 'label': 'ACC'}, {'value': 66, 'label': 'STR'}, {'value': 90, 'label': 'TAK'}, {'value': 87, 'label': 'PRC'}, {'value': 69, 'label': 'BKS'}, {'value': 80, 'label': 'POW'}, {'value': 74, 'label': 'ZCV'}]",1,30,66,,90,"{'id': 4, 'external_id': 4, 'short_name': 'Broncos', 'hex_color': '#fb4f14', 'abbreviation': 'DEN', 'name': 'Denver Broncos'}",4,10,11,10,10,4,87,,False,False,,,,,False,2.0,,1.0,3.0,,,,,False,,,True,False,True,18,,/20/players/53219/,239,74
106,70,39,58,11,11,92,15,28,19,17,True,True,41,23,38,,10,5,20,54021,11388,10,Brian,8,True,False,75,38,10660,https://cdn.muthead.com/media/20/assets/ultl-00054021.png,89,2020-02-08T15:36:55.973783Z,,91,True,False,False,True,True,54,18,43,12,18,10,Waters,,87,,0,11,14,5,,Brian Waters,92,88,89,,90,,5,19,,"{'id': 7, 'abbreviation': 'LG', 'external_id': 6, 'base_position': 7, 'name': 'Left Guard'}",7,"{""6"": 88, ""7"": 92, ""8"": 88, ""9"": 89, ""10"": 88}",10,10,"{'id': 129, 'external_image_name': '|pgrm-00001023', 'external_id': 1023, 'game': 8, 'description': 'Ultimate Legends', 'hex_color': '#252525', 'name': 'Ultimate Legends', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001023.png'}",129,33,9470,6,16,2020-02-08T15:36:55.973793Z,92,90,,91,,5,27,18,5,28,62,13,86,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 91, 'label': 'STR'}, {'value': 92, 'label': 'AWR'}, {'value': 88, 'label': 'PBK'}, {'value': 90, 'label': 'PBP'}, {'value': 89, 'label': 'PBF'}, {'value': 92, 'label': 'RBK'}, {'value': 91, 'label': 'RBP'}, {'value': 90, 'label': 'RBF'}]",1,28,91,,33,"{'id': 9, 'external_id': 9, 'short_name': 'Chiefs', 'hex_color': '#b20032', 'abbreviation': 'KC', 'name': 'Kansas City Chiefs'}",9,28,28,10,5,4,88,,,,,,,,True,,,1.0,,,,,,,,,,,,32,,/20/players/54021/,320,18
107,81,42,75,12,12,91,10,12,17,17,True,True,40,15,28,,15,5,17,54014,12236,30,Walter,8,True,False,77,20,10667,https://cdn.muthead.com/media/20/assets/ultl-00054014.png,90,2020-02-08T15:36:55.975374Z,,91,True,False,False,True,True,71,10,71,17,19,10,Jones,,93,,0,17,15,5,,Walter Jones,95,95,95,,91,,5,25,,"{'id': 6, 'abbreviation': 'LT', 'external_id': 5, 'base_position': 6, 'name': 'Left Tackle'}",6,"{""5"": 90, ""6"": 95, ""7"": 91, ""8"": 89, ""9"": 91, ""10"": 93}",30,10,"{'id': 129, 'external_image_name': '|pgrm-00001023', 'external_id': 1023, 'game': 8, 'description': 'Ultimate Legends', 'hex_color': '#252525', 'name': 'Ultimate Legends', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001023.png'}",129,21,25200,6,15,2020-02-08T15:36:55.975384Z,93,93,,90,,5,33,15,5,15,73,10,91,"[{'value': '6\' 5""', 'label': 'HT'}, {'value': 91, 'label': 'STR'}, {'value': 91, 'label': 'AWR'}, {'value': 95, 'label': 'PBK'}, {'value': 91, 'label': 'PBP'}, {'value': 95, 'label': 'PBF'}, {'value': 93, 'label': 'RBK'}, {'value': 90, 'label': 'RBP'}, {'value': 93, 'label': 'RBF'}]",1,10,91,,12,"{'id': 28, 'external_id': 28, 'short_name': 'Seahawks', 'hex_color': '#002244', 'abbreviation': 'SEA', 'name': 'Seattle Seahawks'}",28,27,34,20,5,4,90,,,,,,,,True,,,1.0,,,,,,,,,,,,30,,/20/players/54014/,315,17
108,91,23,85,1,1,84,53,66,10,40,True,True,48,65,71,,14,10,57,51536,13348,37,Taron,8,False,False,71,51,9557,https://cdn.muthead.com/media/20/assets/foot-00051536.png,45,2019-12-08T15:36:41.560124Z,,86,True,False,False,True,True,24,63,81,10,10,39,Johnson,,10,,0,82,21,10,,Taron Johnson,87,10,25,,30,,10,84,,"{'id': 17, 'abbreviation': 'CB', 'external_id': 16, 'base_position': 13, 'name': 'Corner Back'}",17,"{""17"": 87, ""18"": 79, ""19"": 80}",30,81,"{'id': 111, 'external_image_name': '86,1001008', 'external_id': 1008, 'game': 8, 'description': 'Football Outsiders', 'hex_color': '#328340', 'name': 'Football Outsiders', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-00001008.png'}",111,80,1860,6,18,2019-12-08T15:36:41.560161Z,30,25,,25,,8,32,28,10,65,88,55,87,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 88, 'label': 'SPD'}, {'value': 91, 'label': 'ACC'}, {'value': 85, 'label': 'AGI'}, {'value': 81, 'label': 'JMP'}, {'value': 84, 'label': 'PRC'}, {'value': 82, 'label': 'MCV'}, {'value': 75, 'label': 'ZCV'}, {'value': 81, 'label': 'PRS'}]",1,21,62,,57,"{'id': 3, 'external_id': 3, 'short_name': 'Bills', 'hex_color': '#00338d', 'abbreviation': 'BUF', 'name': 'Buffalo Bills'}",3,10,16,10,10,4,73,,False,False,,,,,False,1.0,,1.0,,,,,,False,,,False,False,False,12,,/20/players/51536/,192,75
109,95,37,94,10,10,91,92,25,26,91,True,True,84,90,91,,91,10,93,50140,2968,10,Johnnie,8,True,False,72,15,10571,https://cdn.muthead.com/media/20/assets/diam-00050140.png,33,2020-02-07T15:36:50.505414Z,,94,True,False,False,True,True,87,91,92,15,19,83,Morton,,42,,0,18,88,15,,Johnnie Morton,95,37,35,,37,,10,20,,"{'id': 4, 'abbreviation': 'WR', 'external_id': 3, 'base_position': 4, 'name': 'Wide Receiver'}",4,"{""4"": 95}",10,10,"{'id': 102, 'external_image_name': '86,1001001', 'external_id': 1001, 'game': 8, 'description': 'Theme Diamonds', 'hex_color': '#AFBCC7', 'name': 'Theme Diamonds', 'image': 'https://cdn.muthead.com/media/20/assets/pgrm-90001001.png'}",102,34,25200,6,90,2020-02-07T15:36:50.505424Z,49,39,,42,,1,67,91,20,92,94,89,94,"[{'value': '6\' 0""', 'label': 'HT'}, {'value': 94, 'label': 'SPD'}, {'value': 92, 'label': 'JMP'}, {'value': 91, 'label': 'CTH'}, {'value': 90, 'label': 'CIT'}, {'value': 92, 'label': 'SPC'}, {'value': 91, 'label': 'SRR'}, {'value': 88, 'label': 'MRR'}, {'value': 91, 'label': 'DRR'}]",1,66,64,,25,"{'id': 19, 'external_id': 19, 'short_name': 'Lions', 'hex_color': '#006db0', 'abbreviation': 'DET', 'name': 'Detroit Lions'}",19,32,34,17,20,4,78,False,,False,5.0,False,False,,True,,True,1.0,,True,,True,,,,,,,,56,,/20/players/50140/,193,25
110,80,44,79,41,41,85,36,84,12,19,True,True,59,42,48,,5,6,28,52282,2959,53,Jessie,8,True,False,71,84,9733,https://cdn.muthead.com/media/20/assets/lgnd-00052282.png,84,2019-12-21T15:36:44.335060Z,,86,True,False,False,True,True,58,41,76,13,12,10,Tuggle,,18,,0,52,5,6,,Jessie Tuggle,87,45,45,,45,,6,85,,"{'id': 15, 'abbreviation': 'MLB', 'external_id': 14, 'base_position': 12, 'name': 'Middle Linebacker'}",15,"{""14"": 83, ""15"": 87, ""16"": 83}",58,36,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,86,1860,6,14,2019-12-21T15:36:44.335072Z,45,45,,45,,3,26,13,6,41,80,34,88,"[{'value': '5\' 11""', 'label': 'HT'}, {'value': 80, 'label': 'SPD'}, {'value': 80, 'label': 'ACC'}, {'value': 81, 'label': 'STR'}, {'value': 88, 'label': 'TAK'}, {'value': 85, 'label': 'PRC'}, {'value': 84, 'label': 'BKS'}, {'value': 84, 'label': 'POW'}, {'value': 63, 'label': 'ZCV'}]",1,36,81,,88,"{'id': 14, 'external_id': 14, 'short_name': 'Falcons', 'hex_color': '#bd0d18', 'abbreviation': 'ATL', 'name': 'Atlanta Falcons'}",14,10,14,10,6,4,89,,True,False,,,,,True,1.0,,1.0,2.0,,,,,True,,,False,False,False,33,,/20/players/52282/,232,63
111,87,40,85,30,30,90,90,20,49,90,True,True,90,55,62,,43,15,86,52311,264,10,Corey,8,True,False,73,29,10336,https://cdn.muthead.com/media/20/assets/lgnd-00052311.png,56,2020-01-11T16:58:54.036564Z,,88,True,False,False,True,True,28,86,79,15,22,32,Dillon,,43,,0,19,49,20,,Corey Dillon,91,57,41,,50,,15,15,,"{'id': 2, 'abbreviation': 'HB', 'external_id': 1, 'base_position': 2, 'name': 'Half Back'}",2,"{""2"": 91, ""3"": 80, ""4"": 67}",10,20,"{'id': 92, 'external_image_name': '86,1000009', 'external_id': 9, 'game': 8, 'description': 'Legends', 'hex_color': '#0054AB', 'name': 'Legends', 'image': 'https://cdn.muthead.com/media/20/assets/swap-81-3000000.png'}",92,26,6840,6,49,2020-01-11T16:58:54.036583Z,48,37,,48,,3,45,54,25,51,86,76,90,"[{'value': '6\' 1""', 'label': 'HT'}, {'value': 86, 'label': 'SPD'}, {'value': 87, 'label': 'ACC'}, {'value': 85, 'label': 'AGI'}, {'value': 90, 'label': 'CAR'}, {'value': 62, 'label': 'CTH'}, {'value': 86, 'label': 'ELU'}, {'value': 85, 'label': 'TRK'}, {'value': 90, 'label': 'BTK'}]",1,91,82,,31,"{'id': 22, 'external_id': 22, 'short_name': 'Patriots', 'hex_color': '#0d254c', 'abbreviation': 'NE', 'name': 'New England Patriots'}",22,23,34,15,22,4,92,False,,False,3.0,False,True,,True,,False,1.0,,False,,False,,,,,,,,85,,/20/players/52311/,225,28
112,80,30,81,28,28,89,30,84,10,10,True,True,55,10,40,,10,10,25,10110737,10737,80,Von,8,True,False,75,79,5788,https://cdn.muthead.com/media/20/assets/core-10110737.png,79,2019-07-22T21:55:36.133739Z,,87,True,False,False,True,True,58,43,74,10,11,10,Miller,,19,,0,36,10,10,,Von Miller,87,35,35,,35,,10,89,,"{'id': 14, 'abbreviation': 'LOLB', 'external_id': 13, 'base_position': 11, 'name': 'Left Outside Linebacker'}",14,"{""11"": 82, ""12"": 82, ""14"": 87, ""15"": 80, ""16"": 85}",86,52,"{'id': 71, 'external_image_name': '86,1000004', 'external_id': 4, 'game': 8, 'description': 'Core Set Elite', 'hex_color': '#C00000', 'name': 'Core Elite', 'image': 'https://cdn.muthead.com/media/20/assets/swap-86-1000004.png'}",71,86,1860,6,25,2019-07-22T21:55:36.133786Z,35,35,,35,,3,28,10,10,30,78,35,83,"[{'value': '6\' 3""', 'label': 'HT'}, {'value': 78, 'label': 'SPD'}, {'value': 80, 'label': 'ACC'}, {'value': 75, 'label': 'STR'}, {'value': 83, 'label': 'TAK'}, {'value': 89, 'label': 'PRC'}, {'value': 84, 'label': 'BKS'}, {'value': 86, 'label': 'PWM'}, {'value': 80, 'label': 'FNM'}]",1,25,75,,83,"{'id': 4, 'external_id': 4, 'short_name': 'Broncos', 'hex_color': '#fb4f14', 'abbreviation': 'DEN', 'name': 'Denver Broncos'}",4,10,10,10,10,4,88,,False,True,,,,,True,1.0,,1.0,2.0,,,,,True,,,True,True,True,30,,/20/players/10110737/,250,46
